,ativo,taxa
75,PFE,0.0042562848607632375
76,PFE,0.008712033605289271
77,PFE,0.001633992295552611
78,PFE,-0.0016313267202602288
79,PFE,-0.0023342344849334173
80,PFE,0.005849286746000493
81,PFE,0.0034891816383395557
82,PFE,-0.006954099161573191
83,PFE,-0.002567648548060353
84,PFE,-0.010765345503238932
85,PFE,-0.013248115354550394
86,PFE,0.009110513475291127
87,PFE,-0.027797599430664843
88,PFE,-0.025415444386090447
89,PFE,-0.012537538968087847
90,PFE,-0.010157502238283156
91,PFE,0.011287847538863582
92,PFE,-0.0012684249794859825
93,PFE,0.006096090738327398
94,PFE,0.009088527368459332
95,PFE,-0.009507118796082126
96,PFE,0.025764109030498528
97,PFE,0.003939900917343309
98,PFE,0.005886658524693278
99,PFE,0.009266119456586175
100,PFE,0.006281661482705259
101,PFE,-0.01968787081582668
102,PFE,0.0029390531986748236
103,PFE,-0.007570190019123513
104,PFE,0.0019684961469039752
105,PFE,-0.0036836913100846136
106,PFE,0.002218366816625794
107,PFE,0.012051096196956435
108,PFE,0.011907694312964567
109,PFE,-0.004082584836916259
110,PFE,0.002893598191532565
111,PFE,0.0019235318508046273
112,PFE,0.007679452406384124
113,PFE,-0.0016670689910900371
114,PFE,0.0007156100731733339
115,PFE,-0.001191830569327923
116,PFE,-0.004295997685463959
117,PFE,0.004314532908854307
118,PFE,-0.009069296460688658
119,PFE,0.00963397088853113
120,PFE,0.007395021076495922
121,PFE,0.005919927031553307
122,PFE,0.005414398087029371
123,PFE,0.004916802956878685
124,PFE,0.003494872307462593
125,PFE,-0.009287170784335386
126,PFE,0.009608574860609176
127,PFE,-0.013463248569052122
128,PFE,0.00611759924460209
129,PFE,0.002806397148731987
130,PFE,0.004430917537019408
131,PFE,0.009983766938456151
132,PFE,0.0022988184899284114
133,PFE,0.0016055098960181535
134,PFE,0.002060983948815709
135,PFE,0.0
136,PFE,-0.01759603487857353
137,PFE,0.010234945275954699
138,PFE,-0.0025327668260315406
139,PFE,0.010387805463907052
140,PFE,0.01028100834920287
141,PFE,0.004070517570746279
142,PFE,-0.010810768714460073
143,PFE,-0.014116634454756971
144,PFE,0.001616633515310717
145,PFE,0.015909680650334046
146,PFE,-0.02451206919019311
147,PFE,-0.013494666129701405
148,PFE,0.008254744154612359
149,PFE,0.002339148616115727
150,PFE,-0.0025670493626384072
151,PFE,0.007487102086601194
152,PFE,-0.006734797427579431
153,PFE,0.0011690744279069243
154,PFE,0.006305498703228496
155,PFE,-0.0046414764342174175
156,PFE,-0.005129404093117684
157,PFE,0.009843013081426655
158,PFE,-0.03805986415682505
159,PFE,-0.06417371556634899
160,PFE,0.0012889221314822397
161,PFE,-0.015190530962064241
162,PFE,-0.006535909238549409
163,PFE,-0.027368419716113812
164,PFE,-0.0002705481128534304
165,PFE,-0.010013533242734463
166,PFE,0.007927839481007837
167,PFE,-0.01410360623358653
168,PFE,-0.02640991025619044
169,PFE,-0.005368798121329621
170,PFE,-0.027272735579940144
171,PFE,0.007009318632603456
172,PFE,0.004930477492058882
173,PFE,0.0152957986855764
174,PFE,-0.01620242430060781
175,PFE,0.007512337689720816
176,PFE,0.00602227303592362
177,PFE,-0.021094531172276776
178,PFE,0.014560192749619727
179,PFE,-0.014351235987447253
180,PFE,0.0215490993196088
181,PFE,0.007126640769808734
182,PFE,0.006227006638293897
183,PFE,0.016033791447046086
184,PFE,-0.008028802928380818
185,PFE,0.01423378403672415
186,PFE,0.004402955573132639
187,PFE,0.00904104651641835
188,PFE,0.014933542879419504
189,PFE,0.0008025247098228938
190,PFE,-0.0034750334009682193
191,PFE,-0.00992489461324464
192,PFE,-0.0021674258884571973
193,PFE,-0.008960038392522685
194,PFE,-0.003287713363740785
195,PFE,0.003573419497101993
196,PFE,0.004930109248040493
197,PFE,-0.012264915870683457
198,PFE,-0.006346567590212571
199,PFE,-0.0030546532603438203
200,PFE,-0.0033426611865808864
201,PFE,0.01229738099968447
202,PFE,-0.008006636471152184
203,PFE,-0.013915977294790105
204,PFE,-0.02060402740924283
205,PFE,0.021613937870704536
206,PFE,0.013540143903300272
207,PFE,-0.002783150697578174
208,PFE,-0.01116389740606527
209,PFE,0.007338470466929037
210,PFE,0.002801866123274488
211,PFE,0.00894101020563487
212,PFE,0.005261749665378401
213,PFE,0.005509675742905618
214,PFE,-0.004383654536958548
215,PFE,0.00330218901961854
216,PFE,0.0
217,PFE,0.0
218,PFE,-0.0008227749759514014
219,PFE,0.009332903046939789
220,PFE,-0.010334499191597235
221,PFE,0.010442416334767168
222,PFE,0.013870017410237523
223,PFE,0.02494640336892484
224,PFE,0.007066145783241273
225,PFE,-0.002858577624101799
226,PFE,0.0005212123142748215
227,PFE,-0.009377457947174928
228,PFE,-0.01446222384708562
229,PFE,0.0034685431893326513
230,PFE,-0.01861213151774721
231,PFE,0.003793022537874169
232,PFE,-0.003238799526936731
233,PFE,0.001083071520281642
234,PFE,-0.010008116423201208
235,PFE,-0.0013661560865186884
236,PFE,0.01997265930049652
237,PFE,-0.0016094627739877687
238,PFE,0.011821609648362319
239,PFE,-0.016197534438777805
240,PFE,0.0186235584927521
241,PFE,0.01563317834746214
242,PFE,0.00913125904275236
243,PFE,-0.010082703783700908
244,PFE,0.008879541928959345
245,PFE,-0.0028474777943464646
246,PFE,-0.005970913871101824
247,PFE,-0.006267930480375439
248,PFE,0.002365286254161658
249,PFE,-0.0028841657308950053
250,PFE,0.006836760682610299
251,PFE,0.0007834519326879175
252,PFE,0.004175349134900808
253,PFE,-0.006756704512849598
254,PFE,0.00837254699195622
255,PFE,-0.005448902223033181
256,PFE,0.02113228241510412
257,PFE,-0.006131810661816672
258,PFE,-0.00025705548574184167
259,PFE,0.002057076028276983
260,PFE,0.0066718501286167076
261,PFE,0.0022941407374990064
262,PFE,-0.0007630314045401487
263,PFE,0.0022907398644611554
264,PFE,-0.0015236355457239892
265,PFE,-0.010427311902328706
266,PFE,0.006939127812817469
267,PFE,-0.0010209763485271584
268,PFE,-0.00536527012541288
269,PFE,-0.0012843901769971078
270,PFE,-0.0033436470396008833
271,PFE,0.007999981738281203
272,PFE,-0.0043522487665146325
273,PFE,0.01542812190519749
274,PFE,-0.0020258214086265047
275,PFE,0.016747029473572095
276,PFE,0.014973787242940961
277,PFE,-0.0014753078468127123
278,PFE,-0.0024624133214867783
279,PFE,-0.0041964657819956175
280,PFE,-0.0037183913808510605
281,PFE,0.01293844061427829
282,PFE,-0.021861952321576283
283,PFE,0.008538465654998051
284,PFE,-0.05029878359081541
285,PFE,-0.014682795533427773
286,PFE,-0.013571062665005629
287,PFE,0.004585995717047542
288,PFE,0.007250199469018392
289,PFE,0.004798782151861802
290,PFE,0.012735423502276744
291,PFE,0.002357850349185009
292,PFE,-0.0054886742301758495
293,PFE,-0.0063075709025832705
294,PFE,0.007405472818809544
295,PFE,-0.009188688104159182
296,PFE,-0.021462647154988468
297,PFE,-0.011372904202715972
298,PFE,-0.005204102095814012
299,PFE,-0.002477950129482376
300,PFE,-0.010488532263575823
301,PFE,-0.003626248236671903
302,PFE,-0.029395281090989545
303,PFE,-0.021344105275072356
304,PFE,0.02328327278794462
305,PFE,-0.01785721730212575
306,PFE,-0.019941271969804997
307,PFE,0.04368639357690429
308,PFE,-0.01662846165000942
309,PFE,0.06122445630411533
310,PFE,-0.025824103601279957
311,PFE,-0.012408355235855595
312,PFE,-0.035979442352455426
313,PFE,0.024585285867426476
314,PFE,-0.06996240497063877
315,PFE,-0.06683245611157196
316,PFE,0.08960696273300361
317,PFE,-0.07734642522363322
318,PFE,0.06560640592792133
319,PFE,0.006218880981488706
320,PFE,-0.05995053904095837
321,PFE,-0.04635108429123236
322,PFE,-0.017924852304406103
323,PFE,0.04247099887987993
324,PFE,0.0016834782090733302
325,PFE,0.0672269685523168
326,PFE,-0.02677165882811361
327,PFE,0.0572815068456165
328,PFE,-0.0009182239203668896
329,PFE,-0.02726715716466399
330,PFE,0.03527557814684279
331,PFE,0.023425631041739337
332,PFE,0.027645655469708208
333,PFE,-0.027769749448274483
334,PFE,0.02945547811648397
335,PFE,0.022832411789409646
336,PFE,-0.007064214033903782
337,PFE,0.036994935004738716
338,PFE,-0.012897877651170675
339,PFE,-0.002502172983819717
340,PFE,0.028706815530849417
341,PFE,-0.022487111675428828
342,PFE,-0.012749423808686378
343,PFE,0.017686637603009148
344,PFE,0.012137939540563192
345,PFE,0.018806292003427316
346,PFE,0.025414573229169735
347,PFE,-0.01095740595458794
348,PFE,0.005539453466045563
349,PFE,0.006295882757839433
350,PFE,-0.018769582656274264
351,PFE,-0.0005313208514592382
352,PFE,0.023657629517385592
353,PFE,0.0
354,PFE,-0.04024929744926786
355,PFE,0.0070345772889708336
356,PFE,0.023643219296724638
357,PFE,-0.01942257600082231
358,PFE,-0.008297625844347789
359,PFE,0.02348181204349431
360,PFE,-0.004219392729356675
361,PFE,0.008209726728255484
362,PFE,-0.010244259874983674
363,PFE,-0.0013269986823915003
364,PFE,-0.00983258197807313
365,PFE,0.006441198636375045
366,PFE,-0.00026665222791855125
367,PFE,-0.0021338940493773606
368,PFE,0.020582691726286573
369,PFE,0.0002620083657334238
370,PFE,-0.0714847013718567
371,PFE,0.01974050330068544
372,PFE,0.0
373,PFE,-0.004148227843752128
374,PFE,-0.0005553712009996881
375,PFE,0.01667128802200546
376,PFE,-0.010385338005056033
377,PFE,-0.00800884751854758
378,PFE,-0.07293988843254395
379,PFE,0.013513566541862199
380,PFE,-0.011555584411871211
381,PFE,0.0011990360706954917
382,PFE,0.004790400419885321
383,PFE,-0.009535123778816934
384,PFE,0.005415171406743413
385,PFE,-0.009275921349657601
386,PFE,-0.010268791265665156
387,PFE,-0.017699137845835988
388,PFE,0.004038552418837771
389,PFE,-0.008663394588948714
390,PFE,0.01872664440018701
391,PFE,0.0018381972523309198
392,PFE,0.0318043416207725
393,PFE,0.02282153102515805
394,PFE,0.0
395,PFE,-0.013908957390929344
396,PFE,-0.008228060474590349
397,PFE,-0.008592603358557493
398,PFE,0.011057981221475277
399,PFE,0.040792124818026076
400,PFE,0.0005681038952971562
401,PFE,0.013908531396767287
402,PFE,-0.003359393159309776
403,PFE,0.018258340674482065
404,PFE,0.006896622098184091
405,PFE,0.0052054176440250455
406,PFE,0.05096754659053837
407,PFE,-0.003890039519765187
408,PFE,-0.019526155113887778
409,PFE,-0.003186338960058821
410,PFE,0.03942461922322904
411,PFE,0.006150667710823621
412,PFE,-0.013245032434358373
413,PFE,-0.006711460940970415
414,PFE,-0.003378300012517599
415,PFE,0.0010429682364379023
416,PFE,0.001562927113323953
417,PFE,-0.004681359982758648
418,PFE,0.004703378189197194
419,PFE,-0.0015604881840312057
420,PFE,-0.015629061667701727
421,PFE,0.0142894654917467
422,PFE,-0.00417425987762543
423,PFE,-0.0028817936853556825
424,PFE,0.0076195577134459125
425,PFE,0.00026074205910942005
426,PFE,-0.0026069505334490595
427,PFE,0.012023085450615367
428,PFE,0.004132215099479808
429,PFE,-0.0010288542478887885
430,PFE,-0.011071082484103822
431,PFE,-0.009372470712075809
432,PFE,-0.004993476019776066
433,PFE,0.0013206897152298058
434,PFE,-0.003165432283124492
435,PFE,-0.024080417224091155
436,PFE,0.008676755533601144
437,PFE,-0.021505400749945336
438,PFE,-0.0010988416212222019
439,PFE,-0.01182620530602918
440,PFE,0.006958044599119972
441,PFE,-0.01464907194057996
442,PFE,0.011781245083394065
443,PFE,0.026060475337737588
444,PFE,-0.0013510216204741798
445,PFE,-0.004870083601216213
446,PFE,0.0010874886118690252
447,PFE,-0.005160177906292307
448,PFE,-0.016653101546313942
449,PFE,0.006385330661653699
450,PFE,-0.006896511182567844
451,PFE,-0.006666640606632912
452,PFE,0.008109629936786655
453,PFE,0.009431280260438157
454,PFE,-0.006045621087380937
455,PFE,0.01465301225015736
456,PFE,-0.008991777193675943
457,PFE,0.0002749369894610165
458,PFE,0.010170425132258298
459,PFE,-0.01578233346680935
460,PFE,0.008294162072199907
461,PFE,0.011516352868284008
462,PFE,-0.002710723876953147
463,PFE,0.0008153947757685298
464,PFE,0.002172723728737669
465,PFE,-0.001083952136561428
466,PFE,-0.008410290219478922
467,PFE,0.038303710575363636
468,PFE,-0.003952567076144997
469,PFE,-0.008201039657096731
470,PFE,-0.01093619359718101
471,PFE,0.009438972680989588
472,PFE,0.020037392534061116
473,PFE,-0.006809795406007679
474,PFE,-0.012921983010672489
475,PFE,-0.052898673322344325
476,PFE,-0.004795566873727508
477,PFE,0.005668969256870771
478,PFE,0.021138657855294563
479,PFE,-0.0011041085957224084
480,PFE,0.031500487726837445
481,PFE,-0.025180855695217663
482,PFE,0.0002747858918492607
483,PFE,0.07692311091032211
484,PFE,-0.013265305703801467
485,PFE,-0.004653523608617927
486,PFE,-0.024675344883890338
487,PFE,0.028495294720923825
488,PFE,-0.033402343744306506
489,PFE,0.017577301632812015
490,PFE,0.007769111325861333
491,PFE,-0.0035793245927191464
492,PFE,0.014092350250991093
493,PFE,-0.004904640366044655
494,PFE,0.0021905261597665593
495,PFE,-0.0019125600476107563
496,PFE,0.01916235385521481
497,PFE,0.029008913358418376
498,PFE,0.028713088872087456
499,PFE,0.035270220630049476
500,PFE,-0.01740193867032558
501,PFE,0.006235969045858436
502,PFE,0.022558250966038473
503,PFE,0.03175760904947911
504,PFE,-0.016682398408367827
505,PFE,-0.0028673580946237953
506,PFE,-0.014617795759478969
507,PFE,-0.04644941383816725
508,PFE,-0.012751849315854824
509,PFE,-0.02247478564869665
510,PFE,0.0050211053367554825
511,PFE,-0.009203220756126562
512,PFE,-0.007961763127144583
513,PFE,-0.017121438506173536
514,PFE,0.01905271954988641
515,PFE,-0.004540549550769435
516,PFE,-0.012074074521394751
517,PFE,0.006246592725221101
518,PFE,-0.008367005802355387
519,PFE,0.0019052719549885744
520,PFE,0.0
521,PFE,0.010323206716685629
522,PFE,-0.008604455677349798
523,PFE,0.005153307483335423
524,PFE,0.0018888206214333625
525,PFE,0.017236718859079847
526,PFE,-0.015620866969479064
527,PFE,-0.008606769558839211
528,PFE,-0.002984281294902358
529,PFE,-0.0013605234574298741
530,PFE,0.0008174054134399977
531,PFE,-0.00626189885931927
532,PFE,-0.0005479577469499342
533,PFE,0.0019188513076371372
534,PFE,0.019972628111470048
535,PFE,0.0008047906377830483
536,PFE,-0.02867862919968145
537,PFE,-0.010485680201858916
538,PFE,0.0011154744798247407
539,PFE,-0.0027855789573232315
540,PFE,-0.022625630610495384
541,PFE,-0.004286982528818206
542,PFE,0.0014351101274847622
543,PFE,0.0008598102557082488
544,PFE,-0.0028636448844382434
545,PFE,0.004307912900447297
546,PFE,-0.006577052736851607
547,PFE,-0.00892347030262719
548,PFE,0.008422913533455478
549,PFE,-0.0008641299809704073
550,PFE,0.005765372466330021
551,PFE,-0.00945824081772062
552,PFE,-0.0034723015571050952
553,PFE,-0.005226489905728049
554,PFE,-0.010215951292125713
555,PFE,-0.004718367683045566
556,PFE,0.00207406503182872
557,PFE,-0.009757481352311359
558,PFE,0.005971840496227232
559,PFE,-0.00534284097693849
560,PFE,0.026260850856257845
561,PFE,-0.0055248220436483475
562,PFE,0.005555515276914003
563,PFE,-0.0011631554590659787
564,PFE,0.0029112749129727167
565,PFE,0.013933222978407045
566,PFE,-0.006298345799628513
567,PFE,0.006626319455572016
568,PFE,0.013451666833891762
569,PFE,0.011861112269201834
570,PFE,-0.001116408414265635
571,PFE,-0.0005588280875118423
572,PFE,-0.006709579966323598
573,PFE,0.013228292621754623
574,PFE,-0.017777760823567745
575,PFE,0.007070135624568152
576,PFE,0.0016848513778544572
577,PFE,0.016260214769499015
578,PFE,0.010206867086476334
579,PFE,-0.01392677051907698
580,PFE,0.0033231495390881882
581,PFE,0.0019320920703467248
582,PFE,-0.0005509768094774659
583,PFE,-0.006339568632168113
584,PFE,-0.0038834782971233217
585,PFE,0.0013923485734614882
586,PFE,0.017797536316534135
587,PFE,0.010109365082177524
588,PFE,0.005139264821083733
589,PFE,0.00026906139866134104
590,PFE,0.01156847797574101
591,PFE,0.025797905852861902
592,PFE,0.009333694923515212
593,PFE,0.0025686738591625957
594,PFE,0.012810658868511737
595,PFE,-0.02251453116954205
596,PFE,0.0005176101987474091
597,PFE,0.0005173424170359375
598,PFE,-0.0059462135579546604
599,PFE,0.00936282453077486
600,PFE,-0.005411051062586325
601,PFE,0.001295415899856378
602,PFE,0.030530407725487096
603,PFE,0.003012777463424765
604,PFE,0.0005006372310818463
605,PFE,-0.019514700279521735
606,PFE,0.009951600357543944
607,PFE,0.007074248770680525
608,PFE,-0.01279483513349522
609,PFE,0.008640410820129896
610,PFE,0.010330054462037719
611,PFE,-0.0019949630773440363
612,PFE,0.0022488793492863035
613,PFE,-0.0014959205279974075
614,PFE,-0.005493068918769994
615,PFE,0.007280870888737301
616,PFE,-0.0042372426089525295
617,PFE,-0.003504365130784004
618,PFE,-0.01205726012756092
619,PFE,-0.010424704882307956
620,PFE,-0.0069372213712445285
621,PFE,0.002069806292345433
622,PFE,-0.005938537179312586
623,PFE,0.007532491312398637
624,PFE,0.0046403789875584245
625,PFE,0.004618945330701063
626,PFE,-0.004086841409350783
627,PFE,-0.00359074630209677
628,PFE,0.024710500305666683
629,PFE,0.02185377799229271
630,PFE,-0.013028485135715306
631,PFE,-0.0129514430386386
632,PFE,-0.0010093594360138791
633,PFE,-0.007325105188421888
634,PFE,0.004580160525958332
635,PFE,-0.016970571851920524
636,PFE,0.01571751543595923
637,PFE,0.004819950538605955
638,PFE,-0.014137878431253248
639,PFE,0.003585131687162013
640,PFE,-0.005358486650457239
641,PFE,0.0035915698125328355
642,PFE,-0.0005112591592473237
643,PFE,0.0015345620366387092
644,PFE,0.010214543601571036
645,PFE,0.004297223534984074
646,PFE,-0.011074720155514473
647,PFE,0.00152704396018577
648,PFE,-0.0025412573824331597
649,PFE,0.009171990072651237
650,PFE,0.0037868646521161953
651,PFE,-0.0027665191221782903
652,PFE,0.0075661847544883365
653,PFE,0.003504365130784004
654,PFE,0.006485365940224863
655,PFE,-0.004956554047219064
656,PFE,0.022415882365572015
657,PFE,-0.000730786354553481
658,PFE,0.010970276887315
659,PFE,0.005063879389707315
660,PFE,0.003119027523113882
661,PFE,0.0069360701101370825
662,PFE,0.032066563841996576
663,PFE,-0.015189869639198106
664,PFE,0.0004674096128942651
665,PFE,0.0268628281777894
666,PFE,0.039126507200284655
667,PFE,-0.010726831768678391
668,PFE,-0.0028766819510619435
669,PFE,0.00022188906410303133
670,PFE,0.020190811040023515
671,PFE,0.04806435638266149
672,PFE,-0.03901218732087686
673,PFE,0.02008206170583593
674,PFE,0.02624889542149944
675,PFE,0.008869643342326317
676,PFE,0.03087299787863529
677,PFE,-0.02201501063000766
678,PFE,-0.010342772703849756
679,PFE,-0.001639303639510481
680,PFE,0.024835776973636037
681,PFE,-0.031043445375262158
682,PFE,-0.01798269382749984
683,PFE,-0.0027362083353105193
684,PFE,-0.01646269684276247
685,MRNA,0.010752626424140876
686,MRNA,-0.042021225544593754
687,MRNA,0.03720155845525741
688,MRNA,0.004282651092028633
689,MRNA,-0.02345418596425264
690,MRNA,-0.07205238628891164
691,MRNA,0.0
692,MRNA,-0.04823527616613055
693,MRNA,-0.042027212135358094
694,MRNA,-0.06645159567556069
695,MRNA,-0.030407776498815764
696,MRNA,-0.036350626152115706
697,MRNA,0.08357981675346138
698,MRNA,-0.034129693721463794
699,MRNA,0.07915200490653662
700,MRNA,0.003929237992385204
701,MRNA,0.01108937228571416
702,MRNA,0.0941934893208165
703,MRNA,-0.04068388348798302
704,MRNA,0.04179473177895954
705,MRNA,-0.036578218957311615
706,MRNA,0.009185524753893004
707,MRNA,0.031553426711631305
708,MRNA,-0.015294131110696219
709,MRNA,-0.008960550811301093
710,MRNA,-0.019891496122414254
711,MRNA,0.0030749837857773077
712,MRNA,0.023298656073455604
713,MRNA,-0.06770521739259627
714,MRNA,-0.04948588926726005
715,MRNA,-0.010141962063364374
716,MRNA,0.01844258864464443
717,MRNA,-0.030851780204867896
718,MRNA,0.012456768688700492
719,MRNA,0.034176349698484376
720,MRNA,0.09715798122339447
721,MRNA,-0.02289163008329942
722,MRNA,0.003082684742656605
723,MRNA,0.05593115069507437
724,MRNA,0.05587887470429442
725,MRNA,-0.060088213300045545
726,MRNA,0.0551319985994132
727,MRNA,0.010005575734623351
728,MRNA,0.02861862716457031
729,MRNA,-0.008560719253086768
730,MRNA,0.060982143491283614
731,MRNA,0.09053920144764471
732,MRNA,-0.028451520296493116
733,MRNA,-0.0436869827530082
734,MRNA,-0.029116461921919967
735,MRNA,0.027921354907872287
736,MRNA,0.08903423201630645
737,MRNA,0.09468827623694653
738,MRNA,-0.06751056244570697
739,MRNA,0.022624433998618354
740,MRNA,-0.01460176628920018
741,MRNA,-0.051638958010410185
742,MRNA,0.011837120741756246
743,MRNA,-0.033692147516497406
744,MRNA,-0.0029055431985840485
745,MRNA,0.016512877613804156
746,MRNA,-0.02388915397561442
747,MRNA,-0.05726872534590888
748,MRNA,0.036863918797257256
749,MRNA,0.0425638663343022
750,MRNA,0.04803074037741695
751,MRNA,0.016498653317440493
752,MRNA,-0.08250675827443599
753,MRNA,-0.017199035622054826
754,MRNA,-0.03299999237060547
755,MRNA,-0.017580152528716253
756,MRNA,0.021052611501593432
757,MRNA,0.025773196383076957
758,MRNA,-0.03165824989162136
759,MRNA,0.020238680870986236
760,MRNA,0.03509667036688424
761,MRNA,0.011793600325270992
762,MRNA,-0.04322483647658337
763,MRNA,0.08274107094620176
764,MRNA,0.08204406967929989
765,MRNA,0.12478332626892619
766,MRNA,0.04892143692421369
767,MRNA,-0.015056917161388905
768,MRNA,-0.0007457292315902198
769,MRNA,-0.03992536288376314
770,MRNA,-0.04352891378976764
771,MRNA,0.04997966321540681
772,MRNA,-0.0797213410904749
773,MRNA,-0.01177462903955051
774,MRNA,-0.04212764983481554
775,MRNA,0.04975561619265245
776,MRNA,0.0452814913319759
777,MRNA,0.04291495680975177
778,MRNA,-0.0007764152789582202
779,MRNA,0.020202038165794578
780,MRNA,-0.04265045047492322
781,MRNA,0.035401802649348335
782,MRNA,0.014214326627912444
783,MRNA,0.07348486977613145
784,MRNA,-0.04022580746331916
785,MRNA,-0.003676484509735012
786,MRNA,-0.09409598186400037
787,MRNA,-0.0411404624407693
788,MRNA,-0.011894676115361325
789,MRNA,0.07136714664993393
790,MRNA,-0.01966291210345117
791,MRNA,-0.034383959971131306
792,MRNA,-0.01992366724520478
793,MRNA,0.014705805921178872
794,MRNA,-0.01619774832037868
795,MRNA,-0.020797207271361695
796,MRNA,0.004424795565566519
797,MRNA,-0.03083703697853135
798,MRNA,-0.02818185632879089
799,MRNA,0.021047744649365097
800,MRNA,-0.013284425524151766
801,MRNA,0.007428033454574878
802,MRNA,-0.009677464720643791
803,MRNA,-0.03303858036456897
804,MRNA,-0.044754584910743356
805,MRNA,-0.019143630267633216
806,MRNA,-0.09090901966293319
807,MRNA,0.013559308518261703
808,MRNA,-0.02341137479325095
809,MRNA,-0.10559362632036529
810,MRNA,0.021059344103341093
811,MRNA,0.01874995231628418
812,MRNA,-0.008588920012347456
813,MRNA,-0.047029717577846575
814,MRNA,0.02402602911679219
815,MRNA,-0.0019023897130413525
816,MRNA,-0.015247762046257884
817,MRNA,-0.0206451416015625
818,MRNA,-0.031620585392675093
819,MRNA,-0.04489794938610292
820,MRNA,-0.01923073396174857
821,MRNA,-0.0050835618134688065
822,MRNA,0.04671535417759132
823,MRNA,0.020920515170337994
824,MRNA,0.006147486120423595
825,MRNA,-0.022403254172535636
826,MRNA,0.06319450174952879
827,MRNA,-0.022860899534742796
828,MRNA,-0.04478610124234561
829,MRNA,0.0391882729959141
830,MRNA,-0.024915880789814437
831,MRNA,-0.0027624283920971715
832,MRNA,-0.016620483247395845
833,MRNA,0.008450696279642456
834,MRNA,-0.012569787383900799
835,MRNA,-0.0077793923395134135
836,MRNA,0.016393478281409468
837,MRNA,-0.010518974039059437
838,MRNA,-0.004252265584853476
839,MRNA,-0.03202845574065438
840,MRNA,0.06397057802619432
841,MRNA,-0.06634416174368829
842,MRNA,0.04515171327482159
843,MRNA,-0.030453279650204168
844,MRNA,-0.021183343370483
845,MRNA,-0.022388003403051693
846,MRNA,-0.006870240455503995
847,MRNA,-0.021521958625635884
848,MRNA,-0.03692060724708601
849,MRNA,0.002446960229292472
850,MRNA,0.04556553469120317
851,MRNA,0.026459080842041738
852,MRNA,0.010614127958803676
853,MRNA,-0.02325577402225487
854,MRNA,0.021505355078864863
855,MRNA,-0.04210529410419184
856,MRNA,-0.005494481639074289
857,MRNA,0.038674014851426186
858,MRNA,0.018237064886088117
859,MRNA,0.055970150847083344
860,MRNA,0.009894017462687144
861,MRNA,-0.009097278851501134
862,MRNA,-0.019773992654552486
863,MRNA,0.07853026971187416
864,MRNA,-0.030728124912603794
865,MRNA,0.021364539011194283
866,MRNA,0.02429153966023967
867,MRNA,0.036231833070057284
868,MRNA,-0.054036837414590644
869,MRNA,0.036290319737898535
870,MRNA,0.007133570436640646
871,MRNA,0.02253705006360396
872,MRNA,0.00944587979367717
873,MRNA,0.06612597757562555
874,MRNA,-0.06846109220875429
875,MRNA,0.030150724870352308
876,MRNA,0.018902406899578006
877,MRNA,0.020347107792712427
878,MRNA,0.03577716349837967
879,MRNA,0.006795064567963971
880,MRNA,0.006749096020839618
881,MRNA,0.009497211168538744
